,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score
346,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMB
#HappyBirthdaySuperstarMAHESH
#SuperStarMaheshBabupic.twitter.com/VQpxuLsTwR",Manohar Srinivas వారి పాట🔔,1159860200162992128,2019-08-09 16:13:15,"['HappyBirthdaySSMB', 'HappyBirthdaySuperstarMAHESH', 'SuperStarMaheshBabupic']",ManoharHitman45,0,2,,0.0,Neutral,3
347,"A tribute to @urstrulyMahesh by Amrita school of engineering students banglore . It's an tribute to MB on his bday by 4000 students ,10 floors .#Happybirthdayssmb,#SSMB,#SSMBFansTrendsetterspic.twitter.com/Uwl07Oa8D6",Vinil Sagar Deva,1159853632201691136,2019-08-09 15:47:09,"['Happybirthdayssmb', 'SSMB', 'SSMBFansTrendsetterspic']",VinilSagar,199,296,,0.0,Neutral,3
348,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMB
#HappyBirthdaySuperstarMAHESH
#SuperStarMaheshBabupic.twitter.com/oF0P1IxatX",Rohit,1159852385755258880,2019-08-09 15:42:12,"['HappyBirthdaySSMB', 'HappyBirthdaySuperstarMAHESH', 'SuperStarMaheshBabupic']",Ro__183,311,468,,0.0,Neutral,3
349,"@_MaheshSoldiers a tribute to superstar from amrita school of engineering , banglore.. #HappyBirthdaySSMBpic.twitter.com/Wo6TvbTvTw",ɴɪᴋʜɪʟ ᴅʜꜰᴍ,1159847724948156416,2019-08-09 15:23:41,['HappyBirthdaySSMBpic'],iamCHAVANIKHIL,1,2,,0.0,Neutral,3
350,"Amrita School of Engineering, Bengaluru holds CBSE Principal Meet https://mediatech914.wordpress.com/2019/08/07/amrita-school-of-engineering-bengaluru-holds-cbse-principal-meet/ …",mediatech914,1159060320897445888,2019-08-07 11:14:49,[],mediatech914,0,0,,0.0,Neutral,3
351,"Team Yorkers, a #student #team from Amrita School of Engineering, #Coimbatore campus has been ranked in the top 20 in the Bounce 1.0 Hackathon 2019 at Bangalore on August 3-4, 2019. Congratulations Sanjai Lal TS, Arun Vignesh VG & Sriraam A., Ajith S. & mentor Prof.Prashant Nair.pic.twitter.com/vmPIfFUIAe",Amrita Vishwa Vidyapeetham,1159059321042292736,2019-08-07 11:10:51,"['student', 'team', 'Coimbatore']",AMRITAedu,2,19,,0.6908,Positive,5
352,"IIC-BEC students attended Proof of Concept Mentoring Session concluded at  Amrita school of engineering , #Bengaluru  (5th August 2019). 
#MIC #IIC
@mhrd_innovation @AICTE_INDIApic.twitter.com/ACMnsbt075",IIC BEC,1158388167658967040,2019-08-05 14:43:55,"['Bengaluru', 'MIC', 'IIC']",BEC_BGK_,0,2,,0.0,Neutral,3
353,"A Tribute to Superstar Mahesh Babu by Amrita school of engineering students banglore . It's an tribute to MB on his birthday by 4000 students ,10 floors :) pic.twitter.com/N0OcTKY8Wcpic.twitter.com/1YMLrMpbHH",Ghouse Momin.,1160200476383596544,2019-08-10 14:45:23,[],ghouse_official,0,1,,0.4588,Positive,4
354,Fast track your business’ growth and transformation with cutting-edge digital solutions! Check out this infographic to explore how you can set-off on the path to #DigitalTransformation. https://autode.sk/3fy7jdJ pic.twitter.com/xsXEzwFx1y,Autodesk India,1283397123317231616,2020-07-15 13:44:53,['DigitalTransformation'],autodeskindia,8,67,,0.5562,Positive,4
355,"CBSE Principal meet on changing #education scenarios, attended by 90 #school principals, was held on 3rd August, 2019 organized by Amrita School of Engineering, #Bengaluru campus for #Mysore zone.pic.twitter.com/8JTHaopYrr",Amrita Vishwa Vidyapeetham,1160140407935602688,2019-08-10 10:46:42,"['education', 'school', 'Bengaluru', 'Mysore']",AMRITAedu,1,7,,0.0,Neutral,3
356,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMBpic.twitter.com/uzBmO62xFM",M̸o̸u̸l̸a̸l̸i̸ D̸H̸F̸M̸,1159881665860161536,2019-08-09 17:38:33,['HappyBirthdaySSMBpic'],ItsMoulali,10,15,,0.0,Neutral,3
357,"Saaho trailer release celebrations by AMRITA SCHOOL OF ENGINEERING,Prabhas Fans bengaluru.
#Saahopic.twitter.com/9xApsEvxHz",sudheer teja,1159881109120749568,2019-08-09 17:36:20,['Saahopic'],sudheerteja7,19,50,,0.0,Neutral,3
358,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMB
#HappyBirthdaySuperstarMAHESH
#SuperStarMaheshBabupic.twitter.com/Am97EYDU7J",💫,1159879813118623744,2019-08-09 17:31:11,"['HappyBirthdaySSMB', 'HappyBirthdaySuperstarMAHESH', 'SuperStarMaheshBabupic']",SathishAneNenu,5,6,,0.0,Neutral,3
359,"A Tribute to Superstar Mahesh Babu by Amrita school of engineering students banglore . It's an tribute to MB on his birthday by 4000 students ,10 floors :) pic.twitter.com/2w1q8qP3i2",Vasu Mattaparthi,1159860215593832448,2019-08-09 16:13:19,[],mattaparthi888,760,1272,,0.4588,Positive,4
360,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMB
#HappyBirthdaySuperstarMAHESH
#SuperStarMaheshBabupic.twitter.com/VQpxuLsTwR",Manohar Srinivas వారి పాట🔔,1159860200162992128,2019-08-09 16:13:15,"['HappyBirthdaySSMB', 'HappyBirthdaySuperstarMAHESH', 'SuperStarMaheshBabupic']",ManoharHitman45,0,2,,0.0,Neutral,3
361,"A tribute to @urstrulyMahesh by Amrita school of engineering students banglore . It's an tribute to MB on his bday by 4000 students ,10 floors .#Happybirthdayssmb,#SSMB,#SSMBFansTrendsetterspic.twitter.com/Uwl07Oa8D6",Vinil Sagar Deva,1159853632201691136,2019-08-09 15:47:09,"['Happybirthdayssmb', 'SSMB', 'SSMBFansTrendsetterspic']",VinilSagar,199,288,,0.0,Neutral,3
362,"A tribute to @urstrulyMahesh from Amrita school of engineering , Bangalore.
#HappyBirthdaySSMB
#HappyBirthdaySuperstarMAHESH
#SuperStarMaheshBabupic.twitter.com/oF0P1IxatX",Rohit,1159852385755258880,2019-08-09 15:42:12,"['HappyBirthdaySSMB', 'HappyBirthdaySuperstarMAHESH', 'SuperStarMaheshBabupic']",Ro__183,311,468,,0.0,Neutral,3
363,"@_MaheshSoldiers a tribute to superstar from amrita school of engineering , banglore.. #HappyBirthdaySSMBpic.twitter.com/Wo6TvbTvTw",ɴɪᴋʜɪʟ ᴅʜꜰᴍ,1159847724948156416,2019-08-09 15:23:41,['HappyBirthdaySSMBpic'],iamCHAVANIKHIL,1,2,,0.0,Neutral,3
364,"Amrita School of Engineering, Bengaluru holds CBSE Principal Meet https://mediatech914.wordpress.com/2019/08/07/amrita-school-of-engineering-bengaluru-holds-cbse-principal-meet/ …",mediatech914,1159060320897445888,2019-08-07 11:14:49,[],mediatech914,0,0,,0.0,Neutral,3
365,"Team Yorkers, a #student #team from Amrita School of Engineering, #Coimbatore campus has been ranked in the top 20 in the Bounce 1.0 Hackathon 2019 at Bangalore on August 3-4, 2019. Congratulations Sanjai Lal TS, Arun Vignesh VG & Sriraam A., Ajith S. & mentor Prof.Prashant Nair.pic.twitter.com/vmPIfFUIAe",Amrita Vishwa Vidyapeetham,1159059321042292736,2019-08-07 11:10:51,"['student', 'team', 'Coimbatore']",AMRITAedu,2,19,,0.6908,Positive,5
366,"IIC-BEC students attended Proof of Concept Mentoring Session concluded at  Amrita school of engineering , #Bengaluru  (5th August 2019). 
#MIC #IIC
@mhrd_innovation @AICTE_INDIApic.twitter.com/ACMnsbt075",IIC BEC,1158388167658967040,2019-08-05 14:43:55,"['Bengaluru', 'MIC', 'IIC']",BEC_BGK_,0,2,,0.0,Neutral,3
