id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURzNnY2ZFhnEAE,,5 months ago,2020-08-01 15:20:24.839666,5.0,Sachidananda Prabhu,0,0,https://www.google.com/maps/contrib/109954886149194133510?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzaXBIQWhnRRAB,Very good place for education.. Vast campus.. Good food.. Good teaching,5 months ago,2020-08-01 15:20:24.840513,5.0,Suraj S Anchan,0,0,https://www.google.com/maps/contrib/117404500736110701873?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzN1BYRHV3RRAB,,5 months ago,2020-08-01 15:20:24.841382,4.0,Prof. Anandhan Srinivasan,0,0,https://www.google.com/maps/contrib/112780502369915810025?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzdFAyZ3d3RRAB,,5 months ago,2020-08-01 15:20:24.842383,4.0,NEERAJ MIRJI,11,0,https://www.google.com/maps/contrib/105689213961566131157?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURzMU15QkZ3EAE,,5 months ago,2020-08-01 15:20:31.488433,5.0,SURAJ PATEL,0,0,https://www.google.com/maps/contrib/116106390105316056630?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURNM3ByRzFnRRAB,Good place with such a huge campus .,5 months ago,2020-08-01 15:20:31.489343,5.0,Adarsh Yadav,0,0,https://www.google.com/maps/contrib/102483358707039630710?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzd0lIVmlRRRAB,Creativity,5 months ago,2020-08-01 15:20:31.490205,5.0,Anir ban,0,0,https://www.google.com/maps/contrib/102813166220277621486?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzdjg3ZVZnEAE,Very much to learn,5 months ago,2020-08-01 15:20:31.491062,5.0,Adithya R Upadhya,0,0,https://www.google.com/maps/contrib/115082665537047043456?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzMzdITTNBRRAB,,5 months ago,2020-08-01 15:20:31.491913,5.0,yoga nanda,2,0,https://www.google.com/maps/contrib/102480345880241176039?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzMzdhUk1REAE,,5 months ago,2020-08-01 15:20:31.492763,5.0,Rahul Reddy,0,0,https://www.google.com/maps/contrib/113667766017833961244?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzMzRpb0JBEAE,,5 months ago,2020-08-01 15:20:31.493692,3.0,Rohit Parihar,0,0,https://www.google.com/maps/contrib/114583728224500559643?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzMTVfM0p3EAE,,5 months ago,2020-08-01 15:20:31.494543,5.0,Manas Gupta,0,0,https://www.google.com/maps/contrib/111650673232960066738?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzbThIRFVnEAE,,5 months ago,2020-08-01 15:20:31.495392,5.0,srijita das,0,0,https://www.google.com/maps/contrib/103998435756030820940?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzZzYyN1d3EAE,Students all around,5 months ago,2020-08-01 15:20:31.496252,5.0,Mohammed Salman,0,0,https://www.google.com/maps/contrib/110947636763286132652?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzblpuajZBRRAB,(Translated by Google) Fentastic 👍🏻👍🏻👍🏻  (Original) Fentastic 👍🏻👍🏻👍🏻,5 months ago,2020-08-01 15:20:38.238351,5.0,Sainatha Rai KS,0,0,https://www.google.com/maps/contrib/113436832701447569066?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzNGJ6VlRnEAE,,5 months ago,2020-08-01 15:20:38.239218,4.0,arindam pahari,0,0,https://www.google.com/maps/contrib/101046835253089761315?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzd2QteHFnRRAB,,5 months ago,2020-08-01 15:20:38.240079,5.0,Vaibhav Jain,0,0,https://www.google.com/maps/contrib/117760367045901656750?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzaXJtQmp3RRAB,,6 months ago,2020-08-01 15:20:38.240935,5.0,UNKNOWN,0,0,https://www.google.com/maps/contrib/103987736191372069498?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzaXNtcWNBEAE,,6 months ago,2020-08-01 15:20:38.241866,5.0,Spurthy Ramana,0,0,https://www.google.com/maps/contrib/101313876258895030675?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNza3NyS3lnRRAB,,6 months ago,2020-08-01 15:20:38.242770,3.0,siddarth varma,0,0,https://www.google.com/maps/contrib/108515249085412303817?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzM0xhZ0FREAE,,6 months ago,2020-08-01 15:20:38.243720,5.0,Shamanta Naik,0,0,https://www.google.com/maps/contrib/118292112868858491519?hl=en-IN
