id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURVblBYVEdREAE,i want to join the collage can someone suggest the fee for me plzz,10 months ago,2020-06-18 22:17:38.690724,1.0,ambarish sangwai,3,0,https://www.google.com/maps/contrib/103255103764454326587?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrMmZIN1FnEAE,Is this university best for bio technology course???  Plzzz suggest....,11 months ago,2020-06-18 22:17:38.692242,4.0,utube,2,0,https://www.google.com/maps/contrib/100198992032117687974?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURrbnYzdHVRRRAB,I went there for Nisvartha foundation 10th year annual day function.Infrastructure is good but much improvement is need.,11 months ago,2020-06-18 22:17:38.693776,4.0,Sathya Priya,0,0,https://www.google.com/maps/contrib/112268284948856265112?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwcE9xMlVBEAE,Best university !! All rounder,7 months ago,2020-06-18 22:17:38.695302,5.0,Harsha Hmsgowda,10,0,https://www.google.com/maps/contrib/104328304149876789621?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURRcFBXal9BRRAB,"Very good University College having many Institutions! Though the continuous construction work disturbs current students, it's constantly developing new infrastructure, and that's a good sign!   Quite far away from the City Centre on the outskirts. The students are hard working and teachers dedicated. Currently, It's one of the best in Bangalore.",2 years ago,2020-06-18 22:17:45.135890,4.0,Ravi Kumar,0,0,https://www.google.com/maps/contrib/107745981787723937712?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwaXZUbXR3RRAB,Awsome placements and good teaching,8 months ago,2020-06-18 22:17:45.137444,5.0,rani adhaduk,0,0,https://www.google.com/maps/contrib/117692376091080584702?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzaHVDOXNRRRAB,Too dusty and noisy for a university.,4 months ago,2020-06-18 22:17:45.138960,3.0,aadarsh cr,8,0,https://www.google.com/maps/contrib/111561708458972963355?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrcC12WEpnEAE,Its a very good college campus is nice,11 months ago,2020-06-18 22:17:45.140494,5.0,Vinutha P,0,0,https://www.google.com/maps/contrib/112704297854317963510?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVMllmNzFnRRAB,Really nice environment of college 👌,9 months ago,2020-06-18 22:17:45.142029,5.0,Pratik Patil,0,0,https://www.google.com/maps/contrib/115170781775939590321?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrbzRuX0V3EAE,One of the best private colleges in Bangaluru,11 months ago,2020-06-18 22:17:45.143577,5.0,SOUMEN SAHA,0,0,https://www.google.com/maps/contrib/105183801749970999786?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJeHNySF9nRRAB,"Awesome! University, Went there for General Quiz #AmateurScientist. It was Nice experience and had a great fun all day long. The university is very vast and has building for every department and also have a satellite monitoring center for their PISAT.",11 months ago,2020-06-18 22:17:45.145442,5.0,vignesh K S,107,0,https://www.google.com/maps/contrib/103112895835781657343?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZdTR2dXl3RRAB,"One of the worst college , don't ever even think of joining",a year ago,2020-06-18 22:17:45.146961,1.0,Manohar Raj,25,0,https://www.google.com/maps/contrib/102635895187951877361?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJMHQ2WE5REAE,Saw from only outside Good painting on outer wall People were or student were in proper dress formals..,a year ago,2020-06-18 22:17:45.148488,4.0,Pravin Haldaniya,133,0,https://www.google.com/maps/contrib/113267679569110795599?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjOFlyNi1nRRAB,Good place,3 months ago,2020-06-18 22:17:45.150017,5.0,Masoom Nadaf,66,0,https://www.google.com/maps/contrib/105946400637633484119?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0b0p1ZVNREAE,The management dont have basic manners and dont know how to behave...one of the worst experiences ever with them,a year ago,2020-06-18 22:17:51.605213,1.0,Act,0,0,https://www.google.com/maps/contrib/110141394983976494525?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRXzZMOER3EAE,Nice campus.... placement are very good....fests are organized well.... Cricket ground.... Still construction is going on... Good infrastructure.... But any way a very big and good college 🎓,2 years ago,2020-06-18 22:17:51.606760,4.0,Hritvik Dekate,0,0,https://www.google.com/maps/contrib/116624721848927280461?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBdVpiUUlBEAE,"It gave me a wonderful experience and a good environment for studies.. PES University, formerly PES Institute of Technology, is a private university in Bengaluru, India. Established in 1972, it is focused on four main educational areas: Engineering, Medicine, Management and Life Sciences.",a year ago,2020-06-18 22:17:51.608380,4.0,Untold Talent of India,0,0,https://www.google.com/maps/contrib/106832980883332553343?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBMU1lcTRRRRAB,"It is one of most time spent in my life... Here I have so many feelings with this college....good, bad.. Great.... Almost all types of feelings...now I am thinking that those days are the most happy time(student life)....than the present...",2 years ago,2020-06-18 22:17:51.609971,4.0,Rajashekar Pathuri,0,0,https://www.google.com/maps/contrib/100313517609054132193?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURjeEpLSEpREAE,Good,3 weeks ago,2020-06-18 22:17:51.611509,4.0,ashok darsha,133,0,https://www.google.com/maps/contrib/102199142039519536235?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNRaktTZHVRRRAB,One of the top university in Karnataka. A very big campus with very good infrastructure. campus is very beautiful with lot of trees basketball court and cricket court is constructing. And New building is also constructing. PES society having meny compsus is there in Bangalore. Totally a beautiful place for students.,2 years ago,2020-06-18 22:17:51.613062,5.0,Gangadhar K.M,0,0,https://www.google.com/maps/contrib/111011411159934965060?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrMVpMQlRREAE,05 kalburgi Gulbarga,11 months ago,2020-06-18 22:17:51.614603,5.0,BBA kannada tv Ballari,0,0,https://www.google.com/maps/contrib/116478024608989878474?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0NTlHUVV3EAE,Surprised such a reputed institute has no digital payment facility for its students when Govt is encouraging such facility and all other institutes have already complied. PES still insists payment through cash/ demand draft. Is it to create black money?,a year ago,2020-06-18 22:17:51.616117,2.0,Nareskar,4,0,https://www.google.com/maps/contrib/110950891324449230785?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURVNzRIUmVnEAE,Lovely place to study,9 months ago,2020-06-18 22:17:51.617660,5.0,Arun H N,0,0,https://www.google.com/maps/contrib/103720251902270054173?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBN0pMR1l3EAE,"""One of the best institutions  the activities and exciting programs and excellent coaching for academic achievement ""                                  Good luck",a year ago,2020-06-18 22:17:51.619206,5.0,Krishna Murthy,2,0,https://www.google.com/maps/contrib/110497456178342767970?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBczZ5U1hBEAE,Not a student here but I have visited here. Very nice campus... Nice facilities.. Infrastructure is very good. Loved It,3 years ago,2020-06-18 22:17:58.241500,5.0,PRAFUL TECH,0,0,https://www.google.com/maps/contrib/112233303060126125277?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjNmRpZHlnRRAB,Good,3 months ago,2020-06-18 22:17:58.243046,4.0,yash patil,70,0,https://www.google.com/maps/contrib/104780818390426229784?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVd3NUQndRRRAB,No 1 engineering college in karnataka,10 months ago,2020-06-18 22:17:58.244913,5.0,Ashutosh patil,2,0,https://www.google.com/maps/contrib/108086103339063946425?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBOTRDNzd3RRAB,Very good University. Even though the campus is not too big it is very well maintained.,2 years ago,2020-06-18 22:17:58.246475,5.0,Kishore Bhat,0,0,https://www.google.com/maps/contrib/117714710028083814630?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnb05YRG5RRRAB,"Am not a student of this collage, but I visited at its collage fest. Good infrastructure, cool campus. I don't know about the quality of education they provide...",3 years ago,2020-06-18 22:17:58.248008,4.0,sidram pyati,69,0,https://www.google.com/maps/contrib/113006735271879051525?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwczUyV3JnRRAB,Pes bad,8 months ago,2020-06-18 22:17:58.249520,1.0,D J Dhanush,2,0,https://www.google.com/maps/contrib/118374699849663430494?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRcW9LYmZBEAE,I really want to know abt this university. Is this university is best for biotechnology course?,2 years ago,2020-06-18 22:17:58.251029,1.0,Ammu Love,2,0,https://www.google.com/maps/contrib/113173767722116044802?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnakk2Mnd3RRAB,Infrastructure is fabulous. Small campus but we'll maintaind. Well equipped labs. Excellent faculty. Best placement for CSE and IT.pleasent atmosphere. Mostly crowded. Hostels are outside the box campus.,2 years ago,2020-06-18 22:17:58.252553,3.0,Kailash Giri,4,0,https://www.google.com/maps/contrib/113054137009379197757?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUN3c3FpdmdRRRAB,"A good place to study! Having nice infrastructure and good faculty with enough resources.. And the methodology of learning is also different and good! Co-operative lecturers! Good crowd and nice environment for studying..! Well equipped labs...! For wi-fi lovers...its sad that the college wi fi is restricted too much cant access everything! And a decent hostel for boys within the campus..,! Overall nice experience!",2 years ago,2020-06-18 22:17:58.254096,5.0,ANUP SAJJAN,0,0,https://www.google.com/maps/contrib/104577994090404884461?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRaXN5eU53EAE,A really good college with all facilities and infrastructure. Very good teachers and students get good opportunities to showcase their talents in any feild of interest.  Lucky enough to be a part of this college.,2 years ago,2020-06-18 22:17:58.255645,5.0,Thanushree EG,0,0,https://www.google.com/maps/contrib/106354787774766073969?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0LUxuZHJnRRAB,The management is worse.....no manner to talk.,a year ago,2020-06-18 22:18:04.806457,1.0,Raj Kumar,1,0,https://www.google.com/maps/contrib/117745231938876809044?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJenBEOUNnEAE,"They are not giving proper information about PhD. I have been calling from long time. They r connecting to some dept ,but no one is responding.",a year ago,2020-06-18 22:18:04.807988,1.0,KARTHIK B T,2,0,https://www.google.com/maps/contrib/104644662896806904309?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBenFXN0F3EAE,PESIT i.e PES Institute of Technology then and now The PES University deservingly got its status..Being a proud Alumini of the college just loved the times of my graduation there..From the classrooms to hostels to Rooms to roams to nightouts to tours to long drives..The unforgetable memories of a life time..!!!!!,2 years ago,2020-06-18 22:18:04.809529,4.0,Rahul Kumar Das,223,0,https://www.google.com/maps/contrib/105961158612877177053?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnLXVib29BRRAB,very good university with excellent faculty and facilities,a year ago,2020-06-18 22:18:04.811102,5.0,Nagesh Babu Donty,1,0,https://www.google.com/maps/contrib/105209693929247245581?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBdTVQR2NBEAE,"I am not the student of this college .please guys anybody suggest me ,How is the MCA course and their placement? ??plz anybody help me out this....",a year ago,2020-06-18 22:18:04.812616,1.0,Rahul A,5,0,https://www.google.com/maps/contrib/112451493601290874130?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnNHRxSHRRRRAB,Infrastructure is fabulous. Small campus but we'll maintaind. Well equipped labs. Excellent faculty. Best placement for CSE and IT.pleasent atmosphere. Mostly crowded. Hostels are outside the box campus.,2 years ago,2020-06-18 22:18:04.814169,5.0,Rani healthy world for you,0,0,https://www.google.com/maps/contrib/104830925509788080384?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURBdE9fajBBRRAB,"One of the Best college in Karnataka , campus placement is also very good. Best branches to study are CS n IS.",2 years ago,2020-06-18 22:18:04.815726,4.0,Vinay S,0,0,https://www.google.com/maps/contrib/106037947557433584049?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNReHJ2aFFnEAE,"The best institute for technical education in Bangalore. The infrastructure, faculty, staff were fabulous.",2 years ago,2020-06-18 22:18:04.817283,5.0,sanchit shubham,0,0,https://www.google.com/maps/contrib/117338071168522111498?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBdDREdHBnRRAB,Its a dream come true for engineering students studying here. Definitely better than some IITs. ,2 years ago,2020-06-18 22:18:04.818824,5.0,rakesh ray,24,0,https://www.google.com/maps/contrib/117514914558068867172?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBbnZpakVnEAE,India's 7 top most college and 2nd in Karnataka State,a year ago,2020-06-18 22:18:04.820354,4.0,Pavan Shetty,0,0,https://www.google.com/maps/contrib/111792222983660974229?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNReUxDckxREAE,Very good college for Engineering. Very well placed in the city and nice environment.,a year ago,2020-06-18 22:18:11.812834,4.0,Ravitej V,0,0,https://www.google.com/maps/contrib/102221733859756824691?hl=en-IN
